home_age,roof_age,square_footage,coverage_a,iso_class,fire_station_distance,prior_claims_5yr,water_loss_recency,credit_score,property_value,deductible,wind_hail_score,crime_index,coastal_exposure,wildfire_zone,swimming_pool,trampoline,wood_stove,home_business,monitored_alarm,fire_sprinklers,gated_community,recent_renovation,short_term_rental,smart_home_system,annual_loss
10,36,2218.146896604789,267326.19113676745,10,3.7649513483711794,1,3,658.9478314682709,424680.6068247631,1000,2,86.94698573281548,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,0.0
45,10,2363.747911099622,396375.14272314816,3,8.774074798053702,0,7,672.95455954271,363468.8099991411,1000,4,57.886389295617924,No,No,No,No,No,No,No,Yes,No,No,No,No,0.0
15,18,1295.481984285132,289885.8720793767,3,1.2308846508153377,1,5,708.502490242974,204385.70739079572,500,2,59.76409908398157,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,0.0
0,27,2681.554818650899,138512.60064451094,2,1.8134128135720777,1,8,694.133329813257,325684.5958632932,1000,4,114.55317511920616,Yes,No,No,No,No,No,No,No,No,Yes,No,No,33192.07
62,38,2269.757606448504,259202.41815663053,6,1.3616277056616126,0,6,676.596209419407,487018.5676129146,500,3,95.70375512075121,No,No,No,No,No,No,No,No,No,No,No,No,0.0
20,20,2316.495757416998,363556.99638763454,2,4.468137802689307,0,1,652.5579468500875,380227.08819672617,1000,1,120.34267945546043,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0.0
29,25,1649.468248994839,402119.44796846237,4,7.082157758808799,0,1,718.9611349221141,410374.84477325017,500,1,95.6997782044012,No,No,No,No,No,No,No,Yes,No,No,Yes,No,0.0
12,21,2447.731986028809,304067.6238891843,5,1.4169979578051037,0,7,705.3362856934685,411559.36170772015,1000,4,78.11027871263349,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
33,5,2702.9343738339626,338702.5286647998,3,4.840472560203353,1,4,701.3827732950336,167675.4911623874,1000,5,114.87399450150441,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,51929.24
3,10,2276.3787302355604,270475.1899037891,1,2.7263433381867794,1,1,703.0366780806011,429437.9161128177,1000,1,107.64859864220983,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,0.0
27,13,1891.638459422168,372254.7370830661,1,0.4454804205290741,0,1,728.8839979683523,408006.08855573565,500,5,80.90855257504771,No,No,No,No,No,No,No,No,No,No,No,No,0.0
58,35,1938.3584091721814,414015.6445767861,1,7.7465311474003675,1,4,651.6493625059999,421701.13766037714,2500,4,80.77122266358442,No,No,No,No,No,No,No,No,No,No,No,Yes,42361.1
26,39,2332.2374242755795,361455.9920203585,6,2.50097297996798,1,3,680.1299254622986,438418.2087196475,2500,1,110.85748345714754,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
68,1,2229.278427028378,290546.6602789813,4,7.217053033961191,1,9,698.7460509509367,384490.987442425,1000,3,91.56306691712507,No,No,Yes,No,No,No,Yes,No,No,No,No,No,0.0
24,19,2742.893271471637,334728.8852193187,6,4.640256450215152,0,3,646.1522358515991,231369.64116459584,2500,1,91.09270089478633,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
2,21,1911.8450274855004,376199.0320909693,1,10.519597852561546,0,2,654.3905705177993,337314.52705012,500,2,110.54929377806002,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,0.0
67,38,1468.971638355505,302216.1350303347,5,2.9674252654474516,0,6,760.6913331045344,176259.11453857686,1000,2,90.69008244382525,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,0.0
24,3,2415.6316463923017,364042.32129285473,1,15.473161762360327,2,3,734.155364263347,505377.3150135962,1000,2,98.48426972782865,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0
19,28,1913.482088200778,329624.7182051016,4,6.254314061390078,0,2,755.4041455976376,401967.6635319819,2500,5,81.07835556153223,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,0.0
33,23,2670.20916942182,413548.62424101675,9,0.8317507148466815,0,4,688.4958729809725,208809.4469340791,1000,3,86.92645443434165,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,0.0
25,0,2204.5231782745605,356011.011685012,6,12.407025124723717,1,9,639.7262293776674,223625.76911450882,1000,4,137.73120612254155,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
4,23,2592.8879226188933,260115.4082528145,4,3.3228692387075918,0,8,788.1395312361265,333922.8812902173,2500,1,95.06437248326213,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,0.0
60,29,1591.4097719615274,412359.52079049824,10,2.910827431271574,0,5,749.4618508856408,249999.4535360805,500,3,109.06000836803402,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,0.0
8,11,2286.0317579378925,336804.4153795054,7,3.4463210388749417,0,5,735.9804726750824,402306.8146291311,2500,1,110.58231005717951,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,0.0
49,18,1780.4420755696501,288821.12489657575,10,17.09812737101721,1,8,681.4309790001549,477863.7995215903,500,3,120.04117591319225,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,43638.76
5,36,1467.775808154268,191679.70456059396,10,3.347280625516353,0,5,726.1354931914391,465664.22659724514,1000,3,104.33336288862276,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
59,39,1683.335273157391,318510.31432465353,1,2.33529324504747,1,5,663.9157972366175,448528.5759182639,500,2,102.8028953420493,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,12420.43
43,3,1873.3137449344845,446791.1115527651,1,2.1469553941377693,1,5,665.0461699404619,163275.24198547815,500,4,118.52336066760945,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
10,14,2946.816716214311,100000.0,5,0.9013658376888131,0,7,671.4164850051044,325622.89314266434,2500,3,67.79191568467667,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
65,19,1857.4357603044043,100000.0,7,3.369362905101072,0,8,707.5425958235273,182928.55820948532,1000,1,144.4999567919832,No,No,Yes,No,No,Yes,No,No,No,No,No,No,0.0
46,19,1437.075849833066,361387.14822223346,9,3.2363413102698324,1,7,710.0012432644786,339783.2696337163,2500,4,92.96211967940755,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,27667.67
72,20,2278.886453498001,318893.78475182416,9,8.560438782577753,0,7,708.7915120828735,331369.50469591044,1000,4,122.23793429771595,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,0.0
2,9,2217.508396406605,353790.69726650906,10,0.47117768989794107,1,3,726.2759529991124,303054.6567713551,2500,3,76.47757661322547,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
75,29,1904.768192793881,257889.12572460744,8,2.338338848953317,1,4,701.245031781809,334901.6889058169,500,2,112.24522764513382,No,No,Yes,No,Yes,No,No,No,No,No,No,No,0.0
29,23,2103.265920492324,128657.81317602558,2,3.3496295555001563,0,1,754.5886937411882,388234.5175269701,1000,4,119.83656138712762,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,0.0
20,39,2785.7362515979426,233441.1998731456,1,4.938120981279601,1,1,821.2474744547361,217623.50628029145,2500,3,106.9988366640045,No,No,Yes,No,No,Yes,No,No,No,No,No,No,13758.03
27,39,2602.423459239506,424800.42413802573,3,0.6912535587542848,0,1,692.4534429150483,423832.9943031942,1000,5,71.85602412557748,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
61,37,2550.5381241242385,263872.86131777405,1,1.0693310485531542,0,3,678.6654230419828,128989.65577995311,2500,3,107.59197741316314,No,No,No,No,No,No,Yes,No,No,No,Yes,No,0.0
32,2,1489.7927292878617,264565.7064176321,1,2.0098326500113326,1,5,707.4416504287547,156158.55331086516,2500,3,131.52930479582875,No,No,No,No,Yes,No,No,Yes,No,No,No,No,0.0
34,28,3931.928837029194,100000.0,8,9.907544627346018,0,0,732.4401146047604,455762.49436714477,500,2,123.9077051224121,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0.0
51,7,2830.751326164533,155641.60122837065,3,3.610766161841764,0,3,639.771484411713,290727.9213488847,2500,1,95.0589378011115,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
33,28,2510.217137914523,388813.3731130903,2,1.5835109213088772,1,5,623.9889839713757,421752.00074469653,2500,1,91.74846978313995,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,0.0
40,9,1501.4129353616743,279245.7556023707,6,5.596099644250298,0,2,771.4776101551499,272628.6039076166,2500,2,92.47660489135066,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,0.0
50,4,2768.638067640464,379296.15085244196,1,3.3851995461847557,1,5,756.945431678412,365342.5303275099,2500,1,105.05061081134144,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,0.0
46,10,1899.3228938204031,239704.05027495662,2,2.6300542970745275,1,9,667.0508352473558,330130.1028519839,1000,1,56.58540037154192,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
57,3,2083.437517218421,182577.43696082677,4,1.3104237190141574,0,6,714.0291765247175,204307.75788354385,1000,3,75.81271202884312,No,No,No,No,No,No,No,Yes,Yes,No,No,No,0.0
74,34,1191.5324343644302,279126.11352918606,7,3.781478831952394,1,3,792.1812556420488,201584.6354079961,2500,4,142.31915427367832,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,23712.06
56,39,1455.1101484356946,254163.75046937616,2,5.151502960266556,1,9,763.2939310559232,376949.2201325447,500,1,94.13420215001823,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
22,11,2463.127899296281,233352.7859107248,4,12.638058376469468,1,0,666.9934926290846,439539.5689894699,1000,1,70.67240752391001,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,0.0
47,20,2803.740805162294,235439.24933726154,4,3.6756666045490483,0,8,622.8316535548842,417028.9059068257,500,3,121.96713950871177,Yes,No,No,No,No,No,No,No,No,No,No,Yes,0.0
21,15,2610.942651877021,289204.95178949577,8,5.868569340549745,0,6,679.0094303059705,315989.86531133327,2500,5,148.29435024621304,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
16,13,2590.491398045769,260674.5097230501,7,4.131763710540538,3,4,679.1546632555448,432357.0875527333,500,3,125.95975387870658,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
68,20,2161.140125824176,225418.53382702102,7,1.8934659236461493,0,0,691.9862718186005,493133.3691025686,500,2,108.80871211155625,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
10,26,1955.9757907802727,444377.1498626636,9,4.30075759175366,0,0,654.0670132338888,307968.80853124696,1000,3,61.51042527710139,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,0.0
14,35,2373.337086139236,336636.40198655194,3,1.0649058203479387,0,7,726.6838485666605,245207.6352585575,2500,2,114.31153945306465,Yes,No,No,No,No,No,No,Yes,No,No,No,No,0.0
34,0,2692.8449938601643,312678.6203292161,3,8.141975953989736,0,0,709.0749414582872,444851.7843670597,1000,3,91.37395763657841,No,No,No,No,No,No,No,No,No,No,No,No,0.0
32,0,2202.917352960155,294676.36783721345,10,5.95207719765756,1,0,717.0905389738152,250072.41686407488,2500,1,92.75882855532554,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
15,21,2926.151211948043,353249.17331964144,9,1.9784132123919527,0,6,821.299153761701,365393.28614251595,2500,1,68.83278764979889,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,0.0
33,14,2070.958441710395,342545.8746690765,2,7.707031694888084,1,5,690.874074944332,345743.4222510769,1000,5,77.66127820988847,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,0.0
65,19,1611.8326388223693,217257.6675922577,3,2.788836796118637,0,8,738.0301471789107,188748.44611658689,500,2,115.97756811119824,No,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
39,2,2193.7826547753994,177418.38998980267,9,0.2521984009803197,0,1,544.3418080260578,513073.96431095916,1000,2,110.45720732828639,No,No,Yes,No,No,No,No,No,Yes,No,No,No,0.0
27,13,2263.583366955741,118073.23327568025,10,0.6266558465682782,1,6,690.1537916135796,275771.22069711756,1000,2,110.71905775434576,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
46,8,2150.781959634154,443354.488923569,6,1.7223348862325742,2,7,776.8040799355548,186134.84674063415,2500,3,83.94725238674253,No,No,Yes,No,No,No,No,No,No,Yes,No,No,0.0
38,18,2968.393336529357,264375.2049158353,5,3.935839290097029,0,2,644.3885195676614,343309.45280023635,1000,1,97.46018502540505,Yes,No,No,No,No,Yes,No,No,No,No,No,No,0.0
69,39,2683.1811884344233,347364.76305346633,9,3.512950829694923,0,2,773.7403439975894,250552.13163167844,1000,1,98.97138645871557,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,0.0
72,33,1341.435406826974,316164.90150578273,7,7.960995122121942,0,9,715.0302418433946,369712.8269141163,500,2,80.94853073314661,No,No,No,Yes,No,No,No,No,No,No,No,Yes,0.0
19,3,3120.6202085189716,373004.6990662626,2,5.467097505076323,0,4,620.9905411544526,397411.6703384544,1000,4,124.0866943658198,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
0,32,600.0,294836.9709507439,10,5.544105062175698,0,4,754.1532453784806,276914.2350917833,2500,2,98.015693509292,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,0.0
71,36,3490.614623711498,193762.47444566066,9,3.73605163085025,0,5,722.1094500719073,515555.9730627429,500,5,97.79244533309075,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
62,1,2027.6166918658741,217030.65440002986,6,1.6622100877613513,1,8,679.3843428785608,395786.67770499794,1000,4,83.9045059096976,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0.0
66,26,2086.2593580090997,271939.3423197104,3,1.9361761493846483,0,1,736.82848607201,227339.2669577233,1000,3,122.00996206348414,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
3,16,2163.990256615816,173178.39369498967,1,4.028843011960061,0,1,711.7986451807437,265772.94808027684,1000,3,79.46499854690079,No,No,No,No,No,No,No,No,No,No,No,No,0.0
57,30,2431.123259704108,231653.80979266053,4,7.181454030286309,0,8,710.9486872464142,480277.1393752719,500,3,93.97203743996631,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,40794.74
24,5,2199.8420792398942,204094.20585091878,8,2.759557606949593,0,2,704.0126359237663,313072.3778977148,500,3,102.80777768248338,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,0.0
46,30,2119.9628866976395,273705.05864400876,5,1.5843072227922235,0,0,671.0580512078878,379020.68437659566,500,2,68.88451020981802,No,Yes,No,No,No,No,No,Yes,No,No,No,No,0.0
37,2,2985.350985613711,260317.42418641364,5,6.680849283932481,1,1,666.1635202069805,368123.88308504625,500,1,88.58136216706183,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,0.0
14,39,2539.3576478505097,309558.5402283682,2,5.735874246701989,0,2,767.0553548798667,360439.1445215827,1000,5,113.37495050930943,Yes,No,No,No,No,No,No,No,No,No,No,Yes,0.0
62,2,1624.7176873775434,368357.3875484986,4,4.944588336871028,1,9,663.0093775962032,252177.17071331933,500,4,137.09737935356344,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,0.0
20,32,2644.404348601435,280590.785136546,4,4.774813071589538,0,4,664.2832475641682,383237.5300252259,2500,5,148.1893380786667,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,0.0
56,12,2514.4642019100033,179807.21284700604,9,3.1074412916724206,1,4,685.0526929044817,296658.1547457434,500,1,79.55436390968494,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,0.0
52,20,1872.8357646512686,136133.0097752626,7,2.325398745817278,0,4,742.6021855187948,380364.85930823535,2500,4,105.09291226347918,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,0.0
45,36,2675.283055817297,312985.4247580399,7,6.126018498395753,0,4,664.6948413212434,342519.085893883,500,1,118.71625268008306,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
13,15,2105.456439266176,246760.03744572567,9,3.905795706798819,0,5,656.5588243752763,369361.79351642117,500,2,100.56819192981429,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
75,20,2066.9959167249394,287411.08889088925,9,9.73734096988603,0,9,701.7408034034146,285760.98773020634,1000,1,114.36475557129876,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,0.0
16,12,2050.6521295402395,326363.29241217626,5,0.8480891203088355,1,3,702.5182687620821,374261.46429171215,1000,2,60.87189611398059,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,0.0
38,3,743.1291658285604,415454.1611065233,1,4.883316007486689,1,3,718.1543090323938,542862.7306857248,500,1,89.19600286205126,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
8,30,1883.980400239239,160199.5610485933,2,1.773975617270228,1,2,719.9613733796184,272513.9512349126,2500,4,68.05803955050948,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,51154.2
76,8,2627.9039452753605,219003.38996378175,8,1.2660463467120977,0,4,691.3702223376198,269053.99230559554,2500,2,83.88446413603107,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,0.0
78,32,2186.553254257742,293181.2564839121,6,4.599596597402626,1,3,712.7451676814557,559404.470674616,2500,2,55.431450228796955,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,0.0
5,36,1428.8881420865503,208784.51317865975,10,8.612938219985203,1,1,701.2817773473743,343272.84182809934,1000,2,67.0442573634999,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
22,36,2778.7787531152226,180875.52255875565,8,6.627941549045808,1,7,705.4702272161413,323947.36641332746,2500,3,96.81023733795176,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,0.0
58,23,2020.8399042739627,404766.1894945778,3,4.675711010875623,1,4,701.1156742170821,490966.7478297212,1000,4,101.23374260936492,No,Yes,No,No,No,No,No,No,No,No,No,Yes,0.0
45,24,1467.0547056030862,216163.43675911624,3,5.217361714623859,0,5,745.8547315863276,352069.5589183216,500,3,131.11163046481323,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
37,28,3523.607477002609,195265.18230746617,6,3.6591971222109154,0,4,732.8310882784673,378081.8789437473,1000,3,111.65103705702674,No,No,No,No,No,No,No,No,No,No,No,No,0.0
13,39,1568.0964433073466,208148.0409455309,4,1.6213011720981985,0,1,806.2195669611374,241379.4786568687,500,2,66.85213665914029,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,0.0
71,35,2727.694906771426,386879.5036063711,4,2.792754402434366,0,1,701.7595787787274,314734.5624070277,2500,4,84.3712015061773,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,0.0
61,14,1738.4115394872374,244369.4679960931,4,1.5809418523356948,0,1,693.010375767025,242945.98131893732,2500,2,128.90822916770819,No,No,No,No,No,No,No,No,No,No,No,No,0.0
34,17,2281.496100744293,189150.7156615081,2,4.830006613999409,0,6,650.5685328014142,155683.44470050978,1000,2,95.1748092939475,No,No,No,No,No,No,No,No,No,Yes,Yes,No,0.0
18,19,1658.6914219790947,232787.04793202117,7,7.767446414055961,0,1,736.9081968625352,400596.3370368653,2500,5,72.94129185419881,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
29,4,1456.4174912358048,296146.3470499591,5,1.2053530472196905,0,2,727.7333029051501,452769.5299727593,500,3,99.95148026196928,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
77,17,2513.3215268028457,371341.67964850203,5,3.0022896462414055,1,4,616.9075324963993,308370.7747618718,500,1,108.80596927623088,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,0.0
24,39,2443.1743270806405,364621.478338092,7,2.284887782881128,1,2,765.7007591380076,485391.6996214362,1000,5,131.3895006773359,No,No,No,No,No,No,No,No,No,No,No,No,0.0
39,0,2886.789666531439,237778.4795235647,5,4.3266960560761785,1,0,735.9240056014903,323022.2547041418,500,5,113.16052722549854,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
13,18,2179.3708418224824,257510.0698929812,1,2.6864311940082755,1,0,655.0844399160139,451089.67594047304,500,5,115.85369554482598,No,No,No,No,No,Yes,No,No,No,Yes,No,No,24484.19
25,22,3532.211076475895,468230.72567832714,2,2.3857756141917523,1,8,644.2993229159786,358738.7988276405,2500,3,50.0,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
21,25,2361.0080004622214,379654.76243852,5,6.036047353367874,2,8,663.3194068954895,171184.31016965798,1000,1,56.47264095562309,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,86188.19
47,28,2540.0648087423274,279857.5847254721,7,1.3170268895373967,0,0,777.8769708168168,282094.0061113493,500,3,88.01940279954945,No,No,No,Yes,No,Yes,No,No,No,No,No,No,0.0
50,33,1384.942452935663,116387.80478826191,10,14.526292984740008,0,5,744.9814828576975,569462.2093391988,500,5,115.00041581234977,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
2,18,1831.5494109264816,263293.70732782787,2,1.8563427339573766,0,2,700.7975614955707,404987.6422265431,2500,1,108.61792543388457,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,0.0
41,17,2511.8078203095865,193870.45102886105,8,3.8274263569099887,1,7,684.3803576671263,290139.21311510296,500,1,119.28414111889879,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,0.0
18,1,2149.46334255185,230985.48913751537,5,5.665117432928798,1,9,669.1097341957122,338805.8381173988,1000,4,108.4234194332325,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
72,26,2312.6098810207814,222773.45425816253,9,6.208131989660242,1,7,648.2166318570006,328205.6745904251,1000,1,112.55049329342197,No,No,No,No,No,No,No,Yes,No,No,No,No,0.0
27,5,1710.103746571484,281503.3469746339,6,4.302963024322136,0,4,738.4886754690971,268228.971770907,500,1,118.36846769058289,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,0.0
44,38,2273.168184082973,305580.76932539017,3,6.204186589864483,0,9,763.311537916037,351604.2568564189,2500,5,115.88152696172399,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,0.0
70,5,2271.1275349550415,241473.53267317498,6,8.404820520954939,0,9,805.796990305913,461521.4684347715,500,5,95.48594245721407,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,0.0
77,5,1491.7389880688565,197783.49517967575,9,6.095367463791337,0,5,739.7730162610924,300924.3082906231,1000,3,85.19410317566933,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0.0
62,30,2585.5299068083546,285685.49861728726,1,1.767852362057975,0,0,620.9907410098749,363988.6225731395,2500,3,70.20081709780439,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
72,39,1179.9610318492187,260137.69783150736,1,4.098278348677519,0,8,732.4496898073943,337996.0711057118,500,1,106.29308240563202,No,No,No,No,No,No,No,No,No,No,No,Yes,52142.47
18,29,2310.54284835861,148196.864495072,8,0.6183920698182427,0,2,642.2545315119175,455800.3155319666,1000,2,114.85485867676441,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,0.0
